user_id,opened
9277056,2021-08-14 23:22:18.000000 UTC
9277056,2021-08-14 23:22:18.000000 UTC
9277056,2021-08-14 23:22:18.000000 UTC
9277056,2021-08-14 23:22:18.000000 UTC
9277056,2021-08-14 23:22:18.000000 UTC
9277056,2021-08-14 23:22:35.000000 UTC
9277056,2021-08-14 23:22:35.000000 UTC
9277056,2021-08-14 23:22:39.000000 UTC
9277056,2021-08-14 23:22:35.000000 UTC
9277056,2021-08-14 23:22:35.000000 UTC
9277056,2021-08-14 23:22:33.000000 UTC
9277056,2021-08-14 23:22:33.000000 UTC
9277056,2021-08-14 23:22:37.000000 UTC
9277056,2021-08-14 23:22:37.000000 UTC
9277056,2021-08-14 23:22:33.000000 UTC
9277056,2021-08-14 23:27:14.000000 UTC
9277056,2021-08-14 23:27:14.000000 UTC
9277056,2021-08-14 23:27:23.000000 UTC
9277056,2021-08-14 23:27:14.000000 UTC
9277056,2021-08-14 23:27:14.000000 UTC
9277056,2021-08-14 23:22:06.000000 UTC
9277056,2021-08-14 23:22:02.000000 UTC
9277056,2021-08-14 23:22:02.000000 UTC
9277056,2021-08-14 23:22:02.000000 UTC
9277056,2021-08-14 23:22:20.000000 UTC
9277056,2021-08-14 23:22:20.000000 UTC
9277056,2021-08-14 23:22:20.000000 UTC
9277056,2021-08-14 23:22:20.000000 UTC
9277056,2021-08-14 23:22:20.000000 UTC
9277056,2021-08-14 23:21:57.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:56.000000 UTC
9277056,2021-08-14 23:21:56.000000 UTC
9277056,2021-08-14 23:21:58.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:35.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:22:02.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:22:28.000000 UTC
9277056,2021-08-14 23:39:09.000000 UTC
9277056,2021-08-14 23:22:27.000000 UTC
9277056,2021-08-14 23:39:09.000000 UTC
9277056,2021-08-14 23:39:09.000000 UTC
9277056,2021-08-14 23:39:14.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:39:09.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:22:00.000000 UTC
9277056,2021-08-14 23:22:00.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:21:59.000000 UTC
9277056,2021-08-14 23:27:25.000000 UTC
9277056,2021-08-14 23:27:26.000000 UTC
9277056,2021-08-14 23:27:25.000000 UTC
9277056,2021-08-14 23:27:26.000000 UTC
9277056,2021-08-14 23:27:26.000000 UTC
9277056,2021-08-14 23:27:41.000000 UTC
9277056,2021-08-14 23:27:41.000000 UTC
9277056,2021-08-14 23:27:41.000000 UTC
9277056,2021-08-14 23:27:41.000000 UTC
9277056,2021-08-14 23:27:41.000000 UTC
55166801,2021-08-14 16:45:21.000000 UTC
66651387,2021-08-14 21:12:19.000000 UTC
72428452,2021-08-14 08:33:41.000000 UTC
9277056,2021-08-14 23:27:20.000000 UTC
9277056,2021-08-14 23:27:21.000000 UTC
9277056,2021-08-14 23:27:20.000000 UTC
9277056,2021-08-14 23:27:20.000000 UTC
9277056,2021-08-14 23:27:29.000000 UTC
9277056,2021-08-14 23:21:57.000000 UTC
9277056,2021-08-14 23:22:00.000000 UTC
9277056,2021-08-14 23:21:59.000000 UTC
9277056,2021-08-14 23:21:56.000000 UTC
9277056,2021-08-14 23:27:44.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:22:22.000000 UTC
9277056,2021-08-14 23:22:22.000000 UTC
9277056,2021-08-14 23:22:22.000000 UTC
9277056,2021-08-14 23:22:22.000000 UTC
9277056,2021-08-14 23:27:52.000000 UTC
9277056,2021-08-14 23:27:47.000000 UTC
9277056,2021-08-14 23:27:47.000000 UTC
9277056,2021-08-14 23:27:47.000000 UTC
9277056,2021-08-14 23:27:47.000000 UTC
9277056,2021-08-14 23:27:13.000000 UTC
9277056,2021-08-14 23:27:13.000000 UTC
9277056,2021-08-14 23:27:13.000000 UTC
9277056,2021-08-14 23:27:12.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:43.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:39.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:21:35.000000 UTC
9277056,2021-08-14 23:21:35.000000 UTC
9277056,2021-08-14 23:21:35.000000 UTC
9277056,2021-08-14 23:21:35.000000 UTC
9277056,2021-08-14 23:21:35.000000 UTC
9277056,2021-08-14 23:22:05.000000 UTC
9277056,2021-08-14 23:22:05.000000 UTC
9277056,2021-08-14 23:35:30.000000 UTC
9277056,2021-08-14 23:22:05.000000 UTC
9277056,2021-08-14 23:35:30.000000 UTC
9277056,2021-08-14 23:22:05.000000 UTC
9277056,2021-08-14 23:35:30.000000 UTC
9277056,2021-08-14 23:22:04.000000 UTC
9277056,2021-08-14 23:35:30.000000 UTC
9277056,2021-08-14 23:35:31.000000 UTC
9277056,2021-08-14 23:22:35.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:06.000000 UTC
9277056,2021-08-14 23:22:06.000000 UTC
9277056,2021-08-14 23:22:05.000000 UTC
9277056,2021-08-14 23:22:06.000000 UTC
9277056,2021-08-14 23:27:41.000000 UTC
9277056,2021-08-14 23:27:41.000000 UTC
9277056,2021-08-14 23:27:42.000000 UTC
9277056,2021-08-14 23:27:42.000000 UTC
9277056,2021-08-14 23:27:42.000000 UTC
9277056,2021-08-14 23:22:24.000000 UTC
9277056,2021-08-14 23:22:24.000000 UTC
9277056,2021-08-14 23:22:25.000000 UTC
9277056,2021-08-14 23:22:24.000000 UTC
9277056,2021-08-14 23:22:24.000000 UTC
9277056,2021-08-14 23:22:03.000000 UTC
9277056,2021-08-14 23:22:03.000000 UTC
9277056,2021-08-14 23:22:03.000000 UTC
9277056,2021-08-14 23:22:03.000000 UTC
9277056,2021-08-14 23:22:03.000000 UTC
9277056,2021-08-14 23:27:40.000000 UTC
9277056,2021-08-14 23:27:40.000000 UTC
9277056,2021-08-14 23:27:40.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:27:05.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:21:38.000000 UTC
9277056,2021-08-14 23:21:38.000000 UTC
9277056,2021-08-14 23:21:38.000000 UTC
9277056,2021-08-14 23:21:38.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:22:26.000000 UTC
9277056,2021-08-14 23:22:26.000000 UTC
9277056,2021-08-14 23:22:27.000000 UTC
9277056,2021-08-14 23:22:28.000000 UTC
9277056,2021-08-14 23:22:27.000000 UTC
9277056,2021-08-14 23:27:12.000000 UTC
9277056,2021-08-14 23:27:12.000000 UTC
9277056,2021-08-14 23:27:12.000000 UTC
9277056,2021-08-14 23:27:12.000000 UTC
9277056,2021-08-14 23:27:12.000000 UTC
9277056,2021-08-14 23:27:51.000000 UTC
9277056,2021-08-14 23:27:51.000000 UTC
9277056,2021-08-14 23:27:55.000000 UTC
9277056,2021-08-14 23:27:51.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:16.000000 UTC
9277056,2021-08-14 23:27:29.000000 UTC
9277056,2021-08-14 23:27:29.000000 UTC
9277056,2021-08-14 23:27:29.000000 UTC
9277056,2021-08-14 23:27:29.000000 UTC
9277056,2021-08-14 23:27:29.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:22:27.000000 UTC
9277056,2021-08-14 23:22:24.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:22:27.000000 UTC
9277056,2021-08-14 23:22:05.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
1566793,2021-08-14 15:12:35.000000 UTC
9277056,2021-08-14 23:22:11.000000 UTC
9277056,2021-08-14 23:22:11.000000 UTC
9277056,2021-08-14 23:22:11.000000 UTC
9277056,2021-08-14 23:22:15.000000 UTC
9277056,2021-08-14 23:22:11.000000 UTC
9277056,2021-08-14 23:22:36.000000 UTC
9277056,2021-08-14 23:22:35.000000 UTC
9277056,2021-08-14 23:22:35.000000 UTC
9277056,2021-08-14 23:22:35.000000 UTC
9277056,2021-08-14 23:22:39.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:27:47.000000 UTC
9277056,2021-08-14 23:27:48.000000 UTC
9277056,2021-08-14 23:27:48.000000 UTC
9277056,2021-08-14 23:27:48.000000 UTC
9277056,2021-08-14 23:27:52.000000 UTC
9277056,2021-08-14 23:27:14.000000 UTC
9277056,2021-08-14 23:27:14.000000 UTC
9277056,2021-08-14 23:27:18.000000 UTC
9277056,2021-08-14 23:27:14.000000 UTC
9277056,2021-08-14 23:22:18.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:12.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:35.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:22:24.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:21:56.000000 UTC
9277056,2021-08-14 23:21:57.000000 UTC
9277056,2021-08-14 23:21:57.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:22:00.000000 UTC
9277056,2021-08-14 23:27:19.000000 UTC
9277056,2021-08-14 23:27:19.000000 UTC
9277056,2021-08-14 23:39:09.000000 UTC
9277056,2021-08-14 23:39:09.000000 UTC
9277056,2021-08-14 23:27:24.000000 UTC
9277056,2021-08-14 23:39:09.000000 UTC
9277056,2021-08-14 23:27:19.000000 UTC
9277056,2021-08-14 23:39:09.000000 UTC
9277056,2021-08-14 23:39:10.000000 UTC
9277056,2021-08-14 23:21:37.000000 UTC
9277056,2021-08-14 23:21:37.000000 UTC
9277056,2021-08-14 23:21:37.000000 UTC
9277056,2021-08-14 23:21:37.000000 UTC
9277056,2021-08-14 23:21:37.000000 UTC
9277056,2021-08-14 23:27:10.000000 UTC
9277056,2021-08-14 23:27:09.000000 UTC
9277056,2021-08-14 23:27:09.000000 UTC
9277056,2021-08-14 23:27:18.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:22:33.000000 UTC
9277056,2021-08-14 23:22:37.000000 UTC
9277056,2021-08-14 23:22:33.000000 UTC
9277056,2021-08-14 23:22:33.000000 UTC
9277056,2021-08-14 23:22:33.000000 UTC
9277056,2021-08-14 23:27:58.000000 UTC
9277056,2021-08-14 23:28:07.000000 UTC
9277056,2021-08-14 23:27:58.000000 UTC
9277056,2021-08-14 23:27:58.000000 UTC
9277056,2021-08-14 23:27:58.000000 UTC
9277056,2021-08-14 23:27:09.000000 UTC
9277056,2021-08-14 23:27:09.000000 UTC
9277056,2021-08-14 23:27:09.000000 UTC
9277056,2021-08-14 23:27:13.000000 UTC
9277056,2021-08-14 23:27:09.000000 UTC
9277056,2021-08-14 23:22:03.000000 UTC
9277056,2021-08-14 23:22:03.000000 UTC
9277056,2021-08-14 23:22:03.000000 UTC
9277056,2021-08-14 23:22:03.000000 UTC
9277056,2021-08-14 23:22:03.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:18.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:21:59.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:22:04.000000 UTC
9277056,2021-08-14 23:27:43.000000 UTC
9277056,2021-08-14 23:27:43.000000 UTC
9277056,2021-08-14 23:27:43.000000 UTC
9277056,2021-08-14 23:27:43.000000 UTC
9277056,2021-08-14 23:27:47.000000 UTC
9277056,2021-08-14 23:21:37.000000 UTC
9277056,2021-08-14 23:21:37.000000 UTC
9277056,2021-08-14 23:21:37.000000 UTC
9277056,2021-08-14 23:21:37.000000 UTC
9277056,2021-08-14 23:21:41.000000 UTC
9277056,2021-08-14 23:27:27.000000 UTC
9277056,2021-08-14 23:27:27.000000 UTC
9277056,2021-08-14 23:27:31.000000 UTC
9277056,2021-08-14 23:27:27.000000 UTC
9277056,2021-08-14 23:27:27.000000 UTC
9277056,2021-08-14 23:22:08.000000 UTC
9277056,2021-08-14 23:22:08.000000 UTC
9277056,2021-08-14 23:22:13.000000 UTC
9277056,2021-08-14 23:22:09.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:34:17.000000 UTC
9277056,2021-08-14 23:34:21.000000 UTC
9277056,2021-08-14 23:47:35.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:22:33.000000 UTC
9277056,2021-08-14 23:34:18.000000 UTC
9277056,2021-08-14 23:47:35.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:47:35.000000 UTC
9277056,2021-08-14 23:34:17.000000 UTC
9277056,2021-08-14 23:47:35.000000 UTC
9277056,2021-08-14 23:22:34.000000 UTC
9277056,2021-08-14 23:47:36.000000 UTC
9277056,2021-08-14 23:34:17.000000 UTC
9277056,2021-08-14 23:22:19.000000 UTC
9277056,2021-08-14 23:22:19.000000 UTC
9277056,2021-08-14 23:22:19.000000 UTC
9277056,2021-08-14 23:22:19.000000 UTC
9277056,2021-08-14 23:22:19.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:22:01.000000 UTC
9277056,2021-08-14 23:22:26.000000 UTC
9277056,2021-08-14 23:22:27.000000 UTC
9277056,2021-08-14 23:22:26.000000 UTC
9277056,2021-08-14 23:22:26.000000 UTC
9277056,2021-08-14 23:22:26.000000 UTC
9277056,2021-08-14 23:27:54.000000 UTC
9277056,2021-08-14 23:27:54.000000 UTC
9277056,2021-08-14 23:27:54.000000 UTC
9277056,2021-08-14 23:27:54.000000 UTC
9277056,2021-08-14 23:27:54.000000 UTC
9277056,2021-08-14 23:27:10.000000 UTC
9277056,2021-08-14 23:27:14.000000 UTC
9277056,2021-08-14 23:27:10.000000 UTC
9277056,2021-08-14 23:27:10.000000 UTC
9277056,2021-08-14 23:27:10.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:22:27.000000 UTC
9277056,2021-08-14 23:22:23.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:59.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:27:24.000000 UTC
9277056,2021-08-14 23:27:25.000000 UTC
9277056,2021-08-14 23:27:30.000000 UTC
9277056,2021-08-14 23:27:25.000000 UTC
9277056,2021-08-14 23:27:29.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:56.000000 UTC
9277056,2021-08-14 23:21:55.000000 UTC
9277056,2021-08-14 23:21:56.000000 UTC
9277056,2021-08-14 23:21:56.000000 UTC
9277056,2021-08-14 23:21:58.000000 UTC
9277056,2021-08-14 23:21:56.000000 UTC
9277056,2021-08-14 23:21:56.000000 UTC
9277056,2021-08-14 23:27:35.000000 UTC
9277056,2021-08-14 23:27:35.000000 UTC
9277056,2021-08-14 23:27:35.000000 UTC
9277056,2021-08-14 23:27:35.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:27:04.000000 UTC
9277056,2021-08-14 23:27:38.000000 UTC
9277056,2021-08-14 23:27:38.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:39.000000 UTC
9277056,2021-08-14 23:27:48.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:13.000000 UTC
9277056,2021-08-14 23:22:14.000000 UTC
9277056,2021-08-14 23:22:13.000000 UTC
9277056,2021-08-14 23:22:13.000000 UTC
9277056,2021-08-14 23:27:07.000000 UTC
9277056,2021-08-14 23:27:07.000000 UTC
9277056,2021-08-14 23:27:07.000000 UTC
9277056,2021-08-14 23:27:07.000000 UTC
9277056,2021-08-14 23:27:53.000000 UTC
9277056,2021-08-14 23:27:53.000000 UTC
9277056,2021-08-14 23:28:03.000000 UTC
9277056,2021-08-14 23:27:53.000000 UTC
9277056,2021-08-14 23:27:53.000000 UTC
9277056,2021-08-14 23:27:47.000000 UTC
9277056,2021-08-14 23:27:48.000000 UTC
9277056,2021-08-14 23:27:47.000000 UTC
9277056,2021-08-14 23:27:47.000000 UTC
9277056,2021-08-14 23:27:47.000000 UTC
9901061,2021-08-14 14:40:30.000000 UTC
37134033,2021-01-16 12:29:12.000000 UTC
66306091,2021-01-16 16:04:01.000000 UTC
37134033,2021-01-16 12:27:31.000000 UTC
59358387,2021-01-16 18:00:29.000000 UTC
59358387,2021-01-16 18:00:53.000000 UTC
20696437,2021-01-02 06:47:29.000000 UTC
20696437,2021-01-02 06:47:55.000000 UTC
27445533,2021-01-02 10:03:05.000000 UTC
65293111,2021-01-02 16:51:25.000000 UTC
65293111,2021-01-02 16:34:05.000000 UTC
62930758,2021-01-02 11:01:13.000000 UTC
65913819,2021-01-10 23:27:17.000000 UTC
65913819,2021-01-10 21:39:49.000000 UTC
65913819,2021-01-10 23:25:53.000000 UTC
65913819,2021-01-10 23:07:56.000000 UTC
65912490,2021-01-10 19:58:52.000000 UTC
65912490,2021-01-10 19:56:57.000000 UTC
65912490,2021-01-10 19:55:24.000000 UTC
9901061,2021-08-17 09:03:10.000000 UTC
9901061,2021-08-17 09:04:01.000000 UTC
20368525,2021-08-17 14:33:03.000000 UTC
23926101,2021-08-17 09:56:28.000000 UTC
66210885,2021-08-17 16:14:48.000000 UTC
65786511,2021-01-05 14:15:08.000000 UTC
60589378,2021-07-31 15:54:26.000000 UTC
17512007,2021-07-31 14:48:13.000000 UTC
17512007,2021-07-31 14:45:42.000000 UTC
17512007,2021-07-31 14:48:20.000000 UTC
9901061,2021-07-31 16:06:27.000000 UTC
60589378,2021-07-31 15:54:11.000000 UTC
60589378,2021-07-31 15:53:26.000000 UTC
10743471,2021-07-31 08:17:43.000000 UTC
70990594,2021-07-31 09:31:36.000000 UTC
68234547,2021-07-31 15:16:16.000000 UTC
60589378,2021-08-15 15:22:31.000000 UTC
55166801,2021-08-15 23:05:52.000000 UTC
60589378,2021-08-15 15:23:21.000000 UTC
72428452,2021-08-15 11:55:45.000000 UTC
877983,2021-08-15 20:48:42.000000 UTC
2671299,2021-08-15 16:57:46.000000 UTC
72428452,2021-08-15 15:34:14.000000 UTC
64705618,2021-01-04 07:49:20.000000 UTC
64705618,2021-01-18 22:16:32.000000 UTC
64705618,2021-01-18 22:11:45.000000 UTC
63411416,2021-01-18 13:25:28.000000 UTC
55307550,2021-01-18 20:19:18.000000 UTC
10696429,2021-01-18 10:55:23.000000 UTC
1715379,2021-01-18 15:22:26.000000 UTC
63697562,2021-01-19 00:30:37.000000 UTC
66306091,2021-01-19 18:53:49.000000 UTC
68924480,2021-06-16 08:06:06.000000 UTC
70313061,2021-06-16 09:23:59.000000 UTC
64359755,2021-06-16 20:47:15.000000 UTC
17512007,2021-06-16 23:25:06.000000 UTC
9277056,2021-05-20 12:54:29.000000 UTC
9277056,2021-05-20 06:02:10.000000 UTC
